no2,pm2.5,o3,pm10,leto_od,mesec_od,dan_od,ura_od,min_od,leto_do,mesec_do,dan_do,ura_do,min_do
3.3244832241198736,49.0,81.0,52.0,2023.0,2.0,19.0,0.0,0.0,2023.0,2.0,19.0,1.0,0.0
3.3244832241198736,49.0,81.0,52.0,2023.0,2.0,19.0,0.0,0.0,2023.0,2.0,19.0,1.0,0.0
3.3244832241198736,49.0,81.0,52.0,2023.0,2.0,19.0,0.0,0.0,2023.0,2.0,19.0,1.0,0.0
3.3244832241198736,49.0,81.0,52.0,2023.0,2.0,19.0,0.0,0.0,2023.0,2.0,19.0,1.0,0.0
3.3244832241198736,49.0,81.0,52.0,2023.0,2.0,19.0,0.0,0.0,2023.0,2.0,19.0,1.0,0.0
3.3244832241198736,49.0,81.0,52.0,2023.0,2.0,19.0,0.0,0.0,2023.0,2.0,19.0,1.0,0.0
3.3244832241198736,49.0,81.0,52.0,2023.0,2.0,19.0,0.0,0.0,2023.0,2.0,19.0,1.0,0.0
3.3244832241198736,49.0,81.0,52.0,2023.0,2.0,19.0,0.0,0.0,2023.0,2.0,19.0,1.0,0.0
5.021042733670328,48.0,78.0,51.0,2023.0,2.0,19.0,1.0,0.0,2023.0,2.0,19.0,2.0,0.0
5.021042733670328,48.0,78.0,51.0,2023.0,2.0,19.0,1.0,0.0,2023.0,2.0,19.0,2.0,0.0
5.021042733670328,48.0,78.0,51.0,2023.0,2.0,19.0,1.0,0.0,2023.0,2.0,19.0,2.0,0.0
5.021042733670328,48.0,78.0,51.0,2023.0,2.0,19.0,1.0,0.0,2023.0,2.0,19.0,2.0,0.0
5.021042733670328,48.0,78.0,51.0,2023.0,2.0,19.0,1.0,0.0,2023.0,2.0,19.0,2.0,0.0
5.021042733670328,48.0,78.0,51.0,2023.0,2.0,19.0,1.0,0.0,2023.0,2.0,19.0,2.0,0.0
5.021042733670328,48.0,78.0,51.0,2023.0,2.0,19.0,1.0,0.0,2023.0,2.0,19.0,2.0,0.0
5.021042733670328,48.0,78.0,51.0,2023.0,2.0,19.0,1.0,0.0,2023.0,2.0,19.0,2.0,0.0
5.021042733670328,48.0,78.0,51.0,2023.0,2.0,19.0,1.0,0.0,2023.0,2.0,19.0,2.0,0.0
5.021042733670328,48.0,78.0,51.0,2023.0,2.0,19.0,1.0,0.0,2023.0,2.0,19.0,2.0,0.0
5.021042733670328,48.0,78.0,51.0,2023.0,2.0,19.0,1.0,0.0,2023.0,2.0,19.0,2.0,0.0
5.021042733670328,48.0,78.0,51.0,2023.0,2.0,19.0,1.0,0.0,2023.0,2.0,19.0,2.0,0.0
20.911103573467646,49.0,46.31795209372721,52.0,2023.0,2.0,19.0,2.0,0.0,2023.0,2.0,19.0,3.0,0.0
20.911103573467646,49.0,46.31795209372721,52.0,2023.0,2.0,19.0,2.0,0.0,2023.0,2.0,19.0,3.0,0.0
20.911103573467646,49.0,46.31795209372721,52.0,2023.0,2.0,19.0,2.0,0.0,2023.0,2.0,19.0,3.0,0.0
20.911103573467646,49.0,46.31795209372721,52.0,2023.0,2.0,19.0,2.0,0.0,2023.0,2.0,19.0,3.0,0.0
20.911103573467646,49.0,46.31795209372721,52.0,2023.0,2.0,19.0,2.0,0.0,2023.0,2.0,19.0,3.0,0.0
20.911103573467646,49.0,46.31795209372721,52.0,2023.0,2.0,19.0,2.0,0.0,2023.0,2.0,19.0,3.0,0.0
20.911103573467646,49.0,46.31795209372721,52.0,2023.0,2.0,19.0,2.0,0.0,2023.0,2.0,19.0,3.0,0.0
20.911103573467646,49.0,46.31795209372721,52.0,2023.0,2.0,19.0,2.0,0.0,2023.0,2.0,19.0,3.0,0.0
20.911103573467646,49.0,46.31795209372721,52.0,2023.0,2.0,19.0,2.0,0.0,2023.0,2.0,19.0,3.0,0.0
20.911103573467646,49.0,46.31795209372721,52.0,2023.0,2.0,19.0,2.0,0.0,2023.0,2.0,19.0,3.0,0.0
20.911103573467646,49.0,46.31795209372721,52.0,2023.0,2.0,19.0,2.0,0.0,2023.0,2.0,19.0,3.0,0.0
20.911103573467646,49.0,46.31795209372721,52.0,2023.0,2.0,19.0,2.0,0.0,2023.0,2.0,19.0,3.0,0.0
12.85078497611559,50.0,64.0,52.0,2023.0,2.0,19.0,3.0,0.0,2023.0,2.0,19.0,4.0,0.0
12.85078497611559,50.0,64.0,52.0,2023.0,2.0,19.0,3.0,0.0,2023.0,2.0,19.0,4.0,0.0
12.85078497611559,50.0,64.0,52.0,2023.0,2.0,19.0,3.0,0.0,2023.0,2.0,19.0,4.0,0.0
12.85078497611559,50.0,64.0,52.0,2023.0,2.0,19.0,3.0,0.0,2023.0,2.0,19.0,4.0,0.0
12.85078497611559,50.0,64.0,52.0,2023.0,2.0,19.0,3.0,0.0,2023.0,2.0,19.0,4.0,0.0
12.85078497611559,50.0,64.0,52.0,2023.0,2.0,19.0,3.0,0.0,2023.0,2.0,19.0,4.0,0.0
12.85078497611559,50.0,64.0,52.0,2023.0,2.0,19.0,3.0,0.0,2023.0,2.0,19.0,4.0,0.0
12.85078497611559,50.0,64.0,52.0,2023.0,2.0,19.0,3.0,0.0,2023.0,2.0,19.0,4.0,0.0
12.85078497611559,50.0,64.0,52.0,2023.0,2.0,19.0,3.0,0.0,2023.0,2.0,19.0,4.0,0.0
12.85078497611559,50.0,64.0,52.0,2023.0,2.0,19.0,3.0,0.0,2023.0,2.0,19.0,4.0,0.0
12.85078497611559,50.0,64.0,52.0,2023.0,2.0,19.0,3.0,0.0,2023.0,2.0,19.0,4.0,0.0
12.85078497611559,50.0,64.0,52.0,2023.0,2.0,19.0,3.0,0.0,2023.0,2.0,19.0,4.0,0.0
22.894732544164285,51.0,45.0,54.0,2023.0,2.0,19.0,4.0,0.0,2023.0,2.0,19.0,5.0,0.0
22.894732544164285,51.0,45.0,54.0,2023.0,2.0,19.0,4.0,0.0,2023.0,2.0,19.0,5.0,0.0
22.894732544164285,51.0,45.0,54.0,2023.0,2.0,19.0,4.0,0.0,2023.0,2.0,19.0,5.0,0.0
22.894732544164285,51.0,45.0,54.0,2023.0,2.0,19.0,4.0,0.0,2023.0,2.0,19.0,5.0,0.0
22.894732544164285,51.0,45.0,54.0,2023.0,2.0,19.0,4.0,0.0,2023.0,2.0,19.0,5.0,0.0
22.894732544164285,51.0,45.0,54.0,2023.0,2.0,19.0,4.0,0.0,2023.0,2.0,19.0,5.0,0.0
22.894732544164285,51.0,45.0,54.0,2023.0,2.0,19.0,4.0,0.0,2023.0,2.0,19.0,5.0,0.0
22.894732544164285,51.0,45.0,54.0,2023.0,2.0,19.0,4.0,0.0,2023.0,2.0,19.0,5.0,0.0
22.894732544164285,51.0,45.0,54.0,2023.0,2.0,19.0,4.0,0.0,2023.0,2.0,19.0,5.0,0.0
22.894732544164285,51.0,45.0,54.0,2023.0,2.0,19.0,4.0,0.0,2023.0,2.0,19.0,5.0,0.0
22.894732544164285,51.0,45.0,54.0,2023.0,2.0,19.0,4.0,0.0,2023.0,2.0,19.0,5.0,0.0
22.894732544164285,51.0,45.0,54.0,2023.0,2.0,19.0,4.0,0.0,2023.0,2.0,19.0,5.0,0.0
30.739096156722397,53.0,30.0,55.0,2023.0,2.0,19.0,5.0,0.0,2023.0,2.0,19.0,6.0,0.0
30.739096156722397,53.0,30.0,55.0,2023.0,2.0,19.0,5.0,0.0,2023.0,2.0,19.0,6.0,0.0
30.739096156722397,53.0,30.0,55.0,2023.0,2.0,19.0,5.0,0.0,2023.0,2.0,19.0,6.0,0.0
30.739096156722397,53.0,30.0,55.0,2023.0,2.0,19.0,5.0,0.0,2023.0,2.0,19.0,6.0,0.0
30.739096156722397,53.0,30.0,55.0,2023.0,2.0,19.0,5.0,0.0,2023.0,2.0,19.0,6.0,0.0
30.739096156722397,53.0,30.0,55.0,2023.0,2.0,19.0,5.0,0.0,2023.0,2.0,19.0,6.0,0.0
30.739096156722397,53.0,30.0,55.0,2023.0,2.0,19.0,5.0,0.0,2023.0,2.0,19.0,6.0,0.0
30.739096156722397,53.0,30.0,55.0,2023.0,2.0,19.0,5.0,0.0,2023.0,2.0,19.0,6.0,0.0
30.739096156722397,53.0,30.0,55.0,2023.0,2.0,19.0,5.0,0.0,2023.0,2.0,19.0,6.0,0.0
30.739096156722397,53.0,30.0,55.0,2023.0,2.0,19.0,5.0,0.0,2023.0,2.0,19.0,6.0,0.0
30.739096156722397,53.0,30.0,55.0,2023.0,2.0,19.0,5.0,0.0,2023.0,2.0,19.0,6.0,0.0
30.739096156722397,53.0,30.0,55.0,2023.0,2.0,19.0,5.0,0.0,2023.0,2.0,19.0,6.0,0.0
33.87634920126176,52.0,24.0,54.0,2023.0,2.0,19.0,6.0,0.0,2023.0,2.0,19.0,7.0,0.0
33.87634920126176,52.0,24.0,54.0,2023.0,2.0,19.0,6.0,0.0,2023.0,2.0,19.0,7.0,0.0
33.87634920126176,52.0,24.0,54.0,2023.0,2.0,19.0,6.0,0.0,2023.0,2.0,19.0,7.0,0.0
33.87634920126176,52.0,24.0,54.0,2023.0,2.0,19.0,6.0,0.0,2023.0,2.0,19.0,7.0,0.0
33.87634920126176,52.0,24.0,54.0,2023.0,2.0,19.0,6.0,0.0,2023.0,2.0,19.0,7.0,0.0
33.87634920126176,52.0,24.0,54.0,2023.0,2.0,19.0,6.0,0.0,2023.0,2.0,19.0,7.0,0.0
33.87634920126176,52.0,24.0,54.0,2023.0,2.0,19.0,6.0,0.0,2023.0,2.0,19.0,7.0,0.0
33.87634920126176,52.0,24.0,54.0,2023.0,2.0,19.0,6.0,0.0,2023.0,2.0,19.0,7.0,0.0
33.87634920126176,52.0,24.0,54.0,2023.0,2.0,19.0,6.0,0.0,2023.0,2.0,19.0,7.0,0.0
33.87634920126176,52.0,24.0,54.0,2023.0,2.0,19.0,6.0,0.0,2023.0,2.0,19.0,7.0,0.0
33.87634920126176,52.0,24.0,54.0,2023.0,2.0,19.0,6.0,0.0,2023.0,2.0,19.0,7.0,0.0
33.87634920126176,52.0,24.0,54.0,2023.0,2.0,19.0,6.0,0.0,2023.0,2.0,19.0,7.0,0.0
35.241677855118624,54.0,23.0,56.0,2023.0,2.0,19.0,7.0,0.0,2023.0,2.0,19.0,8.0,0.0
35.241677855118624,54.0,23.0,56.0,2023.0,2.0,19.0,7.0,0.0,2023.0,2.0,19.0,8.0,0.0
35.241677855118624,54.0,23.0,56.0,2023.0,2.0,19.0,7.0,0.0,2023.0,2.0,19.0,8.0,0.0
35.241677855118624,54.0,23.0,56.0,2023.0,2.0,19.0,7.0,0.0,2023.0,2.0,19.0,8.0,0.0
35.241677855118624,54.0,23.0,56.0,2023.0,2.0,19.0,7.0,0.0,2023.0,2.0,19.0,8.0,0.0
35.241677855118624,54.0,23.0,56.0,2023.0,2.0,19.0,7.0,0.0,2023.0,2.0,19.0,8.0,0.0
35.241677855118624,54.0,23.0,56.0,2023.0,2.0,19.0,7.0,0.0,2023.0,2.0,19.0,8.0,0.0
35.241677855118624,54.0,23.0,56.0,2023.0,2.0,19.0,7.0,0.0,2023.0,2.0,19.0,8.0,0.0
35.241677855118624,54.0,23.0,56.0,2023.0,2.0,19.0,7.0,0.0,2023.0,2.0,19.0,8.0,0.0
35.241677855118624,54.0,23.0,56.0,2023.0,2.0,19.0,7.0,0.0,2023.0,2.0,19.0,8.0,0.0
35.241677855118624,54.0,23.0,56.0,2023.0,2.0,19.0,7.0,0.0,2023.0,2.0,19.0,8.0,0.0
35.241677855118624,54.0,23.0,56.0,2023.0,2.0,19.0,7.0,0.0,2023.0,2.0,19.0,8.0,0.0
37.296981520960344,57.0,21.0,59.0,2023.0,2.0,19.0,8.0,0.0,2023.0,2.0,19.0,9.0,0.0
37.296981520960344,57.0,21.0,59.0,2023.0,2.0,19.0,8.0,0.0,2023.0,2.0,19.0,9.0,0.0
37.296981520960344,57.0,21.0,59.0,2023.0,2.0,19.0,8.0,0.0,2023.0,2.0,19.0,9.0,0.0
37.296981520960344,57.0,21.0,59.0,2023.0,2.0,19.0,8.0,0.0,2023.0,2.0,19.0,9.0,0.0
37.296981520960344,57.0,21.0,59.0,2023.0,2.0,19.0,8.0,0.0,2023.0,2.0,19.0,9.0,0.0
37.296981520960344,57.0,21.0,59.0,2023.0,2.0,19.0,8.0,0.0,2023.0,2.0,19.0,9.0,0.0
37.296981520960344,57.0,21.0,59.0,2023.0,2.0,19.0,8.0,0.0,2023.0,2.0,19.0,9.0,0.0
37.296981520960344,57.0,21.0,59.0,2023.0,2.0,19.0,8.0,0.0,2023.0,2.0,19.0,9.0,0.0
37.296981520960344,57.0,21.0,59.0,2023.0,2.0,19.0,8.0,0.0,2023.0,2.0,19.0,9.0,0.0
37.296981520960344,57.0,21.0,59.0,2023.0,2.0,19.0,8.0,0.0,2023.0,2.0,19.0,9.0,0.0
37.296981520960344,57.0,21.0,59.0,2023.0,2.0,19.0,8.0,0.0,2023.0,2.0,19.0,9.0,0.0
37.296981520960344,57.0,21.0,59.0,2023.0,2.0,19.0,8.0,0.0,2023.0,2.0,19.0,9.0,0.0
39.385515397223585,51.0,15.0,53.0,2023.0,2.0,19.0,9.0,0.0,2023.0,2.0,19.0,10.0,0.0
39.385515397223585,51.0,15.0,53.0,2023.0,2.0,19.0,9.0,0.0,2023.0,2.0,19.0,10.0,0.0
39.385515397223585,51.0,15.0,53.0,2023.0,2.0,19.0,9.0,0.0,2023.0,2.0,19.0,10.0,0.0
39.385515397223585,51.0,15.0,53.0,2023.0,2.0,19.0,9.0,0.0,2023.0,2.0,19.0,10.0,0.0
39.385515397223585,51.0,15.0,53.0,2023.0,2.0,19.0,9.0,0.0,2023.0,2.0,19.0,10.0,0.0
39.385515397223585,51.0,15.0,53.0,2023.0,2.0,19.0,9.0,0.0,2023.0,2.0,19.0,10.0,0.0
39.385515397223585,51.0,15.0,53.0,2023.0,2.0,19.0,9.0,0.0,2023.0,2.0,19.0,10.0,0.0
39.385515397223585,51.0,15.0,53.0,2023.0,2.0,19.0,9.0,0.0,2023.0,2.0,19.0,10.0,0.0
39.385515397223585,51.0,15.0,53.0,2023.0,2.0,19.0,9.0,0.0,2023.0,2.0,19.0,10.0,0.0
39.385515397223585,51.0,15.0,53.0,2023.0,2.0,19.0,9.0,0.0,2023.0,2.0,19.0,10.0,0.0
39.385515397223585,51.0,15.0,53.0,2023.0,2.0,19.0,9.0,0.0,2023.0,2.0,19.0,10.0,0.0
39.385515397223585,51.0,15.0,53.0,2023.0,2.0,19.0,9.0,0.0,2023.0,2.0,19.0,10.0,0.0
36.79445200606574,49.0,21.0,52.0,2023.0,2.0,19.0,10.0,0.0,2023.0,2.0,19.0,11.0,0.0
36.79445200606574,49.0,21.0,52.0,2023.0,2.0,19.0,10.0,0.0,2023.0,2.0,19.0,11.0,0.0
36.79445200606574,49.0,21.0,52.0,2023.0,2.0,19.0,10.0,0.0,2023.0,2.0,19.0,11.0,0.0
36.79445200606574,49.0,21.0,52.0,2023.0,2.0,19.0,10.0,0.0,2023.0,2.0,19.0,11.0,0.0
36.79445200606574,49.0,21.0,52.0,2023.0,2.0,19.0,10.0,0.0,2023.0,2.0,19.0,11.0,0.0
36.79445200606574,49.0,21.0,52.0,2023.0,2.0,19.0,10.0,0.0,2023.0,2.0,19.0,11.0,0.0
36.79445200606574,49.0,21.0,52.0,2023.0,2.0,19.0,10.0,0.0,2023.0,2.0,19.0,11.0,0.0
36.79445200606574,49.0,21.0,52.0,2023.0,2.0,19.0,10.0,0.0,2023.0,2.0,19.0,11.0,0.0
36.79445200606574,49.0,21.0,52.0,2023.0,2.0,19.0,10.0,0.0,2023.0,2.0,19.0,11.0,0.0
36.79445200606574,49.0,21.0,52.0,2023.0,2.0,19.0,10.0,0.0,2023.0,2.0,19.0,11.0,0.0
36.79445200606574,49.0,21.0,52.0,2023.0,2.0,19.0,10.0,0.0,2023.0,2.0,19.0,11.0,0.0
36.79445200606574,49.0,21.0,52.0,2023.0,2.0,19.0,10.0,0.0,2023.0,2.0,19.0,11.0,0.0
35.22459448258635,45.0,24.0,49.0,2023.0,2.0,19.0,11.0,0.0,2023.0,2.0,19.0,12.0,0.0
35.22459448258635,45.0,24.0,49.0,2023.0,2.0,19.0,11.0,0.0,2023.0,2.0,19.0,12.0,0.0
35.22459448258635,45.0,24.0,49.0,2023.0,2.0,19.0,11.0,0.0,2023.0,2.0,19.0,12.0,0.0
35.22459448258635,45.0,24.0,49.0,2023.0,2.0,19.0,11.0,0.0,2023.0,2.0,19.0,12.0,0.0
35.22459448258635,45.0,24.0,49.0,2023.0,2.0,19.0,11.0,0.0,2023.0,2.0,19.0,12.0,0.0
35.22459448258635,45.0,24.0,49.0,2023.0,2.0,19.0,11.0,0.0,2023.0,2.0,19.0,12.0,0.0
35.22459448258635,45.0,24.0,49.0,2023.0,2.0,19.0,11.0,0.0,2023.0,2.0,19.0,12.0,0.0
35.22459448258635,45.0,24.0,49.0,2023.0,2.0,19.0,11.0,0.0,2023.0,2.0,19.0,12.0,0.0
35.22459448258635,45.0,24.0,49.0,2023.0,2.0,19.0,11.0,0.0,2023.0,2.0,19.0,12.0,0.0
35.22459448258635,45.0,24.0,49.0,2023.0,2.0,19.0,11.0,0.0,2023.0,2.0,19.0,12.0,0.0
35.22459448258635,45.0,24.0,49.0,2023.0,2.0,19.0,11.0,0.0,2023.0,2.0,19.0,12.0,0.0
35.22459448258635,45.0,24.0,49.0,2023.0,2.0,19.0,11.0,0.0,2023.0,2.0,19.0,12.0,0.0
35.088486090435126,49.0,27.0,53.0,2023.0,2.0,19.0,12.0,0.0,2023.0,2.0,19.0,13.0,0.0
35.088486090435126,49.0,27.0,53.0,2023.0,2.0,19.0,12.0,0.0,2023.0,2.0,19.0,13.0,0.0
35.088486090435126,49.0,27.0,53.0,2023.0,2.0,19.0,12.0,0.0,2023.0,2.0,19.0,13.0,0.0
35.088486090435126,49.0,27.0,53.0,2023.0,2.0,19.0,12.0,0.0,2023.0,2.0,19.0,13.0,0.0
35.088486090435126,49.0,27.0,53.0,2023.0,2.0,19.0,12.0,0.0,2023.0,2.0,19.0,13.0,0.0
35.088486090435126,49.0,27.0,53.0,2023.0,2.0,19.0,12.0,0.0,2023.0,2.0,19.0,13.0,0.0
35.088486090435126,49.0,27.0,53.0,2023.0,2.0,19.0,12.0,0.0,2023.0,2.0,19.0,13.0,0.0
35.088486090435126,49.0,27.0,53.0,2023.0,2.0,19.0,12.0,0.0,2023.0,2.0,19.0,13.0,0.0
35.088486090435126,49.0,27.0,53.0,2023.0,2.0,19.0,12.0,0.0,2023.0,2.0,19.0,13.0,0.0
35.088486090435126,49.0,27.0,53.0,2023.0,2.0,19.0,12.0,0.0,2023.0,2.0,19.0,13.0,0.0
35.088486090435126,49.0,27.0,53.0,2023.0,2.0,19.0,12.0,0.0,2023.0,2.0,19.0,13.0,0.0
35.088486090435126,49.0,27.0,53.0,2023.0,2.0,19.0,12.0,0.0,2023.0,2.0,19.0,13.0,0.0
33.484170862697326,46.0,30.0,50.0,2023.0,2.0,19.0,13.0,0.0,2023.0,2.0,19.0,14.0,0.0
33.484170862697326,46.0,30.0,50.0,2023.0,2.0,19.0,13.0,0.0,2023.0,2.0,19.0,14.0,0.0
33.484170862697326,46.0,30.0,50.0,2023.0,2.0,19.0,13.0,0.0,2023.0,2.0,19.0,14.0,0.0
33.484170862697326,46.0,30.0,50.0,2023.0,2.0,19.0,13.0,0.0,2023.0,2.0,19.0,14.0,0.0
33.484170862697326,46.0,30.0,50.0,2023.0,2.0,19.0,13.0,0.0,2023.0,2.0,19.0,14.0,0.0
33.484170862697326,46.0,30.0,50.0,2023.0,2.0,19.0,13.0,0.0,2023.0,2.0,19.0,14.0,0.0
33.484170862697326,46.0,30.0,50.0,2023.0,2.0,19.0,13.0,0.0,2023.0,2.0,19.0,14.0,0.0
33.484170862697326,46.0,30.0,50.0,2023.0,2.0,19.0,13.0,0.0,2023.0,2.0,19.0,14.0,0.0
33.484170862697326,46.0,30.0,50.0,2023.0,2.0,19.0,13.0,0.0,2023.0,2.0,19.0,14.0,0.0
33.484170862697326,46.0,30.0,50.0,2023.0,2.0,19.0,13.0,0.0,2023.0,2.0,19.0,14.0,0.0
33.484170862697326,46.0,30.0,50.0,2023.0,2.0,19.0,13.0,0.0,2023.0,2.0,19.0,14.0,0.0
33.484170862697326,46.0,30.0,50.0,2023.0,2.0,19.0,13.0,0.0,2023.0,2.0,19.0,14.0,0.0
33.07757512587169,51.0,34.0,55.0,2023.0,2.0,19.0,14.0,0.0,2023.0,2.0,19.0,15.0,0.0
33.07757512587169,51.0,34.0,55.0,2023.0,2.0,19.0,14.0,0.0,2023.0,2.0,19.0,15.0,0.0
33.07757512587169,51.0,34.0,55.0,2023.0,2.0,19.0,14.0,0.0,2023.0,2.0,19.0,15.0,0.0
33.07757512587169,51.0,34.0,55.0,2023.0,2.0,19.0,14.0,0.0,2023.0,2.0,19.0,15.0,0.0
33.07757512587169,51.0,34.0,55.0,2023.0,2.0,19.0,14.0,0.0,2023.0,2.0,19.0,15.0,0.0
33.07757512587169,51.0,34.0,55.0,2023.0,2.0,19.0,14.0,0.0,2023.0,2.0,19.0,15.0,0.0
33.07757512587169,51.0,34.0,55.0,2023.0,2.0,19.0,14.0,0.0,2023.0,2.0,19.0,15.0,0.0
33.07757512587169,51.0,34.0,55.0,2023.0,2.0,19.0,14.0,0.0,2023.0,2.0,19.0,15.0,0.0
33.07757512587169,51.0,34.0,55.0,2023.0,2.0,19.0,14.0,0.0,2023.0,2.0,19.0,15.0,0.0
33.07757512587169,51.0,34.0,55.0,2023.0,2.0,19.0,14.0,0.0,2023.0,2.0,19.0,15.0,0.0
33.07757512587169,51.0,34.0,55.0,2023.0,2.0,19.0,14.0,0.0,2023.0,2.0,19.0,15.0,0.0
33.07757512587169,51.0,34.0,55.0,2023.0,2.0,19.0,14.0,0.0,2023.0,2.0,19.0,15.0,0.0
26.610204603818367,50.0,48.0,54.0,2023.0,2.0,19.0,15.0,0.0,2023.0,2.0,19.0,16.0,0.0
26.610204603818367,50.0,48.0,54.0,2023.0,2.0,19.0,15.0,0.0,2023.0,2.0,19.0,16.0,0.0
26.610204603818367,50.0,48.0,54.0,2023.0,2.0,19.0,15.0,0.0,2023.0,2.0,19.0,16.0,0.0
26.610204603818367,50.0,48.0,54.0,2023.0,2.0,19.0,15.0,0.0,2023.0,2.0,19.0,16.0,0.0
26.610204603818367,50.0,48.0,54.0,2023.0,2.0,19.0,15.0,0.0,2023.0,2.0,19.0,16.0,0.0
26.610204603818367,50.0,48.0,54.0,2023.0,2.0,19.0,15.0,0.0,2023.0,2.0,19.0,16.0,0.0
26.610204603818367,50.0,48.0,54.0,2023.0,2.0,19.0,15.0,0.0,2023.0,2.0,19.0,16.0,0.0
26.610204603818367,50.0,48.0,54.0,2023.0,2.0,19.0,15.0,0.0,2023.0,2.0,19.0,16.0,0.0
26.610204603818367,50.0,48.0,54.0,2023.0,2.0,19.0,15.0,0.0,2023.0,2.0,19.0,16.0,0.0
26.610204603818367,50.0,48.0,54.0,2023.0,2.0,19.0,15.0,0.0,2023.0,2.0,19.0,16.0,0.0
26.610204603818367,50.0,48.0,54.0,2023.0,2.0,19.0,15.0,0.0,2023.0,2.0,19.0,16.0,0.0
26.610204603818367,50.0,48.0,54.0,2023.0,2.0,19.0,15.0,0.0,2023.0,2.0,19.0,16.0,0.0
25.433548940888652,49.0,52.0,55.0,2023.0,2.0,19.0,16.0,0.0,2023.0,2.0,19.0,17.0,0.0
25.433548940888652,49.0,52.0,55.0,2023.0,2.0,19.0,16.0,0.0,2023.0,2.0,19.0,17.0,0.0
25.433548940888652,49.0,52.0,55.0,2023.0,2.0,19.0,16.0,0.0,2023.0,2.0,19.0,17.0,0.0
25.433548940888652,49.0,52.0,55.0,2023.0,2.0,19.0,16.0,0.0,2023.0,2.0,19.0,17.0,0.0
25.433548940888652,49.0,52.0,55.0,2023.0,2.0,19.0,16.0,0.0,2023.0,2.0,19.0,17.0,0.0
25.433548940888652,49.0,52.0,55.0,2023.0,2.0,19.0,16.0,0.0,2023.0,2.0,19.0,17.0,0.0
25.433548940888652,49.0,52.0,55.0,2023.0,2.0,19.0,16.0,0.0,2023.0,2.0,19.0,17.0,0.0
25.433548940888652,49.0,52.0,55.0,2023.0,2.0,19.0,16.0,0.0,2023.0,2.0,19.0,17.0,0.0
25.433548940888652,49.0,52.0,55.0,2023.0,2.0,19.0,16.0,0.0,2023.0,2.0,19.0,17.0,0.0
25.433548940888652,49.0,52.0,55.0,2023.0,2.0,19.0,16.0,0.0,2023.0,2.0,19.0,17.0,0.0
25.433548940888652,49.0,52.0,55.0,2023.0,2.0,19.0,16.0,0.0,2023.0,2.0,19.0,17.0,0.0
25.433548940888652,49.0,52.0,55.0,2023.0,2.0,19.0,16.0,0.0,2023.0,2.0,19.0,17.0,0.0
32.59733693279644,58.0,43.0,66.0,2023.0,2.0,19.0,17.0,0.0,2023.0,2.0,19.0,18.0,0.0
32.59733693279644,58.0,43.0,66.0,2023.0,2.0,19.0,17.0,0.0,2023.0,2.0,19.0,18.0,0.0
32.59733693279644,58.0,43.0,66.0,2023.0,2.0,19.0,17.0,0.0,2023.0,2.0,19.0,18.0,0.0
32.59733693279644,58.0,43.0,66.0,2023.0,2.0,19.0,17.0,0.0,2023.0,2.0,19.0,18.0,0.0
32.59733693279644,58.0,43.0,66.0,2023.0,2.0,19.0,17.0,0.0,2023.0,2.0,19.0,18.0,0.0
32.59733693279644,58.0,43.0,66.0,2023.0,2.0,19.0,17.0,0.0,2023.0,2.0,19.0,18.0,0.0
32.59733693279644,58.0,43.0,66.0,2023.0,2.0,19.0,17.0,0.0,2023.0,2.0,19.0,18.0,0.0
32.59733693279644,58.0,43.0,66.0,2023.0,2.0,19.0,17.0,0.0,2023.0,2.0,19.0,18.0,0.0
32.59733693279644,58.0,43.0,66.0,2023.0,2.0,19.0,17.0,0.0,2023.0,2.0,19.0,18.0,0.0
32.59733693279644,58.0,43.0,66.0,2023.0,2.0,19.0,17.0,0.0,2023.0,2.0,19.0,18.0,0.0
32.59733693279644,58.0,43.0,66.0,2023.0,2.0,19.0,17.0,0.0,2023.0,2.0,19.0,18.0,0.0
32.59733693279644,58.0,43.0,66.0,2023.0,2.0,19.0,17.0,0.0,2023.0,2.0,19.0,18.0,0.0
42.60805429042362,68.0,28.0,77.0,2023.0,2.0,19.0,18.0,0.0,2023.0,2.0,19.0,19.0,0.0
42.60805429042362,68.0,28.0,77.0,2023.0,2.0,19.0,18.0,0.0,2023.0,2.0,19.0,19.0,0.0
42.60805429042362,68.0,28.0,77.0,2023.0,2.0,19.0,18.0,0.0,2023.0,2.0,19.0,19.0,0.0
42.60805429042362,68.0,28.0,77.0,2023.0,2.0,19.0,18.0,0.0,2023.0,2.0,19.0,19.0,0.0
42.60805429042362,68.0,28.0,77.0,2023.0,2.0,19.0,18.0,0.0,2023.0,2.0,19.0,19.0,0.0
42.60805429042362,68.0,28.0,77.0,2023.0,2.0,19.0,18.0,0.0,2023.0,2.0,19.0,19.0,0.0
42.60805429042362,68.0,28.0,77.0,2023.0,2.0,19.0,18.0,0.0,2023.0,2.0,19.0,19.0,0.0
42.60805429042362,68.0,28.0,77.0,2023.0,2.0,19.0,18.0,0.0,2023.0,2.0,19.0,19.0,0.0
42.60805429042362,68.0,28.0,77.0,2023.0,2.0,19.0,18.0,0.0,2023.0,2.0,19.0,19.0,0.0
42.60805429042362,68.0,28.0,77.0,2023.0,2.0,19.0,18.0,0.0,2023.0,2.0,19.0,19.0,0.0
42.60805429042362,68.0,28.0,77.0,2023.0,2.0,19.0,18.0,0.0,2023.0,2.0,19.0,19.0,0.0
